◎ 유역 메타정보 (기준일: 2023.07.20),,,,,,,,,,,,,,,,,
대권역코드,대권역명,유역면적(㎢),중권역코드,중권역명,유역면적(㎢),표준유역코드,표준유역명,유역면적(㎢),관측소타입,관측소코드,관측소명,관측시작일,좌표(경도),좌표(위도),티센가중치,시명,구명
301,금강,9906,3012,금강공주,1843.729,301213,석성천,152.1,aws,659,계룡산,1999.06.02.,127.2057,36.34299,0.071617,충청남도,계룡시
301,금강,9906,3013,논산천,666.0999,301303,노성천,202.4,aws,659,계룡산,1999.06.02.,127.2057,36.34299,0.398311,충청남도,계룡시
101,남한강,12394,1002,평창강,1773.39,100201,흥정천,267.1,aws,660,면온,1999.06.08.,128.3775,37.56196,0.028948,강원도,평창군
101,남한강,12394,1002,평창강,1773.39,100202,평창강상류,135.3,aws,660,면온,1999.06.08.,128.3775,37.56196,0.709905,강원도,평창군
101,남한강,12394,1002,평창강,1773.39,100204,계촌천,102.6,aws,660,면온,1999.06.08.,128.3775,37.56196,0.29314,강원도,평창군
101,남한강,12394,1002,평창강,1773.39,100207,주천강시점,123.9,aws,660,면온,1999.06.08.,128.3775,37.56196,0.203574,강원도,평창군
102,북한강,10744,1008,금강산댐,2384.679,100801,신명리댐,239.3,aws,661,현내,1999.06.10.,128.4019,38.54251,6.95E-04,강원도,고성군
102,북한강,10744,1008,금강산댐,2384.679,100809,동금강천상류,191.1,aws,661,현내,1999.06.10.,128.4019,38.54251,0.468233,강원도,고성군
102,북한강,10744,1008,금강산댐,2384.679,100810,초거리하천,231.6,aws,661,현내,1999.06.10.,128.4019,38.54251,0.233584,강원도,고성군
131,한강동해,3887,1301,양양남대천,1852.93,130101,현내면,96.3,aws,661,현내,1999.06.10.,128.4019,38.54251,0.831957,강원도,고성군
131,한강동해,3887,1301,양양남대천,1852.93,130109,남강,552,aws,661,현내,1999.06.10.,128.4019,38.54251,0.581823,강원도,고성군
121,한강서해,1991,1201,한강서해,1009.549,120108,웅진군,98.6,aws,662,승봉도,2001.01.05.,126.2969,37.17063,0.082555,인천광역시,옹진군
121,한강서해,1991,1201,한강서해,1009.549,120108,웅진군,98.6,aws,664,영흥도,2001.01.05.,126.4582,37.22468,0.241837,인천광역시,옹진군
121,한강서해,1991,1201,한강서해,1009.549,120107,영종도,123.4,aws,665,무의도,2001.01.05.,126.4252,37.39044,0.284052,인천광역시,중구
321,금강서해,2936,3202,부남방조제,1336.04,320201,용요천,230.4,aws,666,안도,2001.02.14.,126.1683,36.95872,0.112251,충청남도,태안군
321,금강서해,2936,3202,부남방조제,1336.04,320202,반계천,205.1,aws,666,안도,2001.02.14.,126.1683,36.95872,0.001367,충청남도,태안군
131,한강동해,3887,1301,양양남대천,1852.93,130105,청초천,152.2,aws,670,양양,2006.12.15.,128.6295,38.08874,0.078535,강원도,양양군
131,한강동해,3887,1301,양양남대천,1852.93,130106,후천,241.3,aws,670,양양,2006.12.15.,128.6295,38.08874,0.041948,강원도,양양군
131,한강동해,3887,1301,양양남대천,1852.93,130107,양양남대천,233,aws,670,양양,2006.12.15.,128.6295,38.08874,0.205866,강원도,양양군
131,한강동해,3887,1301,양양남대천,1852.93,130108,상운천,144.3,aws,670,양양,2006.12.15.,128.6295,38.08874,0.177313,강원도,양양군
131,한강동해,3887,1301,양양남대천,1852.93,130105,청초천,152.2,aws,671,청호,2006.12.15.,128.5935,38.19089,0.253575,강원도,속초시
531,영산강서해,2125,5301,주진천,511.1099,530103,주진천,228.8,aws,672,상하,2009.11.19.,126.4883,35.44235,0.02012,전라북도,고창군
531,영산강서해,2125,5301,주진천,511.1099,530104,해리천,72.4,aws,672,상하,2009.11.19.,126.4883,35.44235,0.371905,전라북도,고창군
531,영산강서해,2125,5302,와탄천,1097.989,530201,자룡천,66.3,aws,672,상하,2009.11.19.,126.4883,35.44235,0.969077,전라북도,고창군
531,영산강서해,2125,5302,와탄천,1097.989,530202,구암천,56.1,aws,672,상하,2009.11.19.,126.4883,35.44235,0.92679,전라북도,고창군
531,영산강서해,2125,5302,와탄천,1097.989,530203,와탄천,244.3,aws,672,상하,2009.11.19.,126.4883,35.44235,0.023055,전라북도,고창군
531,영산강서해,2125,5302,와탄천,1097.989,530204,불갑천,200.4,aws,672,상하,2009.11.19.,126.4883,35.44235,1.46E-04,전라북도,고창군
203,낙동강하류,8605,2020,낙동밀양,1004.679,202006,신천합류후,80,aws,673,진영,2009.11.05.,128.7174,35.28223,0.03968,경상남도,김해시
203,낙동강하류,8605,2020,낙동밀양,1004.679,202008,주천강,80.9,aws,673,진영,2009.11.05.,128.7174,35.28223,0.888472,경상남도,김해시
203,낙동강하류,8605,2020,낙동밀양,1004.679,202009,화포천,138.1,aws,673,진영,2009.11.05.,128.7174,35.28223,0.47677,경상남도,김해시
203,낙동강하류,8605,2020,낙동밀양,1004.679,202010,밀양강합류전,145.2,aws,673,진영,2009.11.05.,128.7174,35.28223,0.294423,경상남도,김해시
203,낙동강하류,8605,2022,낙동강하구언,915.84,202206,조만강,137.7,aws,673,진영,2009.11.05.,128.7174,35.28223,0.050129,경상남도,김해시
251,낙동강남해,2450,2504,낙동강남해,770.5499,250407,남천,102.5,aws,673,진영,2009.11.05.,128.7174,35.28223,0.021976,경상남도,김해시
101,남한강,12394,1001,남한강상류,2447.85,100101,광동댐,120.7,aws,674,사북,2010.12.05.,128.8213,37.21969,0.001081,강원도,정선군
101,남한강,12394,1001,남한강상류,2447.85,100110,어천상류,109.4,aws,674,사북,2010.12.05.,128.8213,37.21969,0.56265,강원도,정선군
101,남한강,12394,1001,남한강상류,2447.85,100111,어천하류,120.5,aws,674,사북,2010.12.05.,128.8213,37.21969,0.145164,강원도,정선군
101,남한강,12394,1001,남한강상류,2447.85,100113,지장천상류,121.9,aws,674,사북,2010.12.05.,128.8213,37.21969,0.932846,강원도,정선군
101,남한강,12394,1001,남한강상류,2447.85,100114,지장천하류,102.9,aws,674,사북,2010.12.05.,128.8213,37.21969,0.315143,강원도,정선군
101,남한강,12394,1001,남한강상류,2447.85,100116,석항천,128,aws,674,사북,2010.12.05.,128.8213,37.21969,0.009813,강원도,정선군
101,남한강,12394,1003,충주댐,2483.82,100302,옥동천상류,133.4,aws,674,사북,2010.12.05.,128.8213,37.21969,0.160753,강원도,정선군
101,남한강,12394,1003,충주댐,2483.82,100303,옥동천중류,122.1,aws,674,사북,2010.12.05.,128.8213,37.21969,0.138308,강원도,정선군
102,북한강,10744,1013,의암댐,721.7,101304,가평수위표,114.9,aws,675,남이섬,2011.06.07.,127.5277,37.78977,0.192389,강원도,춘천시
102,북한강,10744,1013,의암댐,721.7,101306,가평천하류,173.9,aws,675,남이섬,2011.06.07.,127.5277,37.78977,0.137273,강원도,춘천시
102,북한강,10744,1013,의암댐,721.7,101307,청평댐상류,87.7,aws,675,남이섬,2011.06.07.,127.5277,37.78977,0.899931,강원도,춘천시
102,북한강,10744,1014,홍천강,1566.05,101414,홍천강하류,115.1,aws,675,남이섬,2011.06.07.,127.5277,37.78977,0.434625,강원도,춘천시
102,북한강,10744,1015,청평댐,760.6099,101501,미원천,64.6,aws,675,남이섬,2011.06.07.,127.5277,37.78977,0.222609,강원도,춘천시
102,북한강,10744,1015,청평댐,760.6099,101502,청평댐,55,aws,675,남이섬,2011.06.07.,127.5277,37.78977,0.4493,강원도,춘천시
102,북한강,10744,1015,청평댐,760.6099,101504,조종천하류,104.6,aws,675,남이섬,2011.06.07.,127.5277,37.78977,0.256715,강원도,춘천시
101,남한강,12394,1007,남한강하류,2072.719,100702,죽산천,54.1,aws,676,위성센터,2016.07.26.,127.4298,36.9906,0.498822,충청북도,진천군
101,남한강,12394,1007,남한강하류,2072.719,100703,청미천중류,126.2,aws,676,위성센터,2016.07.26.,127.4298,36.9906,0.160355,충청북도,진천군
111,안성천,1660,1101,안성천,1658.66,110101,안성천상류,147.3,aws,676,위성센터,2016.07.26.,127.4298,36.9906,0.326914,충청북도,진천군
301,금강,9906,3011,미호천,1854.979,301101,한천,85.8,aws,676,위성센터,2016.07.26.,127.4298,36.9906,0.033353,충청북도,진천군
301,금강,9906,3011,미호천,1854.979,301102,미호천상류,202.9,aws,676,위성센터,2016.07.26.,127.4298,36.9906,0.656865,충청북도,진천군
301,금강,9906,3011,미호천,1854.979,301103,백곡댐,85.6,aws,676,위성센터,2016.07.26.,127.4298,36.9906,0.265065,충청북도,진천군
101,남한강,12394,1001,남한강상류,2447.85,100101,광동댐,120.7,aws,677,달방댐,2020.11.18.,129.0212,37.51728,0.012475,강원도,동해시
101,남한강,12394,1001,남한강상류,2447.85,100103,임계천,167.8,aws,677,달방댐,2020.11.18.,129.0212,37.51728,0.196189,강원도,동해시
131,한강동해,3887,1302,강릉남대천,1050.109,130206,주수천,141.3,aws,677,달방댐,2020.11.18.,129.0212,37.51728,0.205867,강원도,동해시
131,한강동해,3887,1302,강릉남대천,1050.109,130207,전천,183.9,aws,677,달방댐,2020.11.18.,129.0212,37.51728,0.546211,강원도,동해시
131,한강동해,3887,1303,삼척오십천,986.64,130302,삼척오십천하류,243.2,aws,677,달방댐,2020.11.18.,129.0212,37.51728,0.059617,강원도,동해시
101,남한강,12394,1001,남한강상류,2447.85,100105,도암댐,149.4,aws,678,강릉성산,2018.12.15.,128.7786,37.72483,0.070728,강원도,강릉시
131,한강동해,3887,1302,강릉남대천,1050.109,130201,연곡천,230.3,aws,678,강릉성산,2018.12.15.,128.7786,37.72483,0.15516,강원도,강릉시
131,한강동해,3887,1302,강릉남대천,1050.109,130202,사천천,116.5,aws,678,강릉성산,2018.12.15.,128.7786,37.72483,0.226819,강원도,강릉시
131,한강동해,3887,1302,강릉남대천,1050.109,130203,오봉댐,109.8,aws,678,강릉성산,2018.12.15.,128.7786,37.72483,0.189944,강원도,강릉시
131,한강동해,3887,1302,강릉남대천,1050.109,130204,강릉남대천,148.6,aws,678,강릉성산,2018.12.15.,128.7786,37.72483,0.402446,강원도,강릉시
101,남한강,12394,1001,남한강상류,2447.85,100103,임계천,167.8,aws,679,강릉왕산,2018.12.15.,128.7729,37.61045,9.02E-04,강원도,강릉시
101,남한강,12394,1001,남한강상류,2447.85,100105,도암댐,149.4,aws,679,강릉왕산,2018.12.15.,128.7729,37.61045,0.026123,강원도,강릉시
101,남한강,12394,1001,남한강상류,2447.85,100106,송천,202.6,aws,679,강릉왕산,2018.12.15.,128.7729,37.61045,0.423194,강원도,강릉시
131,한강동해,3887,1302,강릉남대천,1050.109,130203,오봉댐,109.8,aws,679,강릉왕산,2018.12.15.,128.7729,37.61045,0.316284,강원도,강릉시
102,북한강,10744,1009,평화의댐,940.45,100903,평화의댐,247.3,aws,680,평화,2002.05.24.,127.8445,38.21276,0.040968,강원도,화천군
102,북한강,10744,1009,평화의댐,940.45,100904,평화의댐하류,103.9,aws,680,평화,2002.05.24.,127.8445,38.21276,0.629011,강원도,화천군
102,북한강,10744,1010,춘천댐,1587.449,101003,수입천하류,120.1,aws,680,평화,2002.05.24.,127.8445,38.21276,0.147624,강원도,화천군
102,북한강,10744,1010,춘천댐,1587.449,101005,양구서천,109.1,aws,680,평화,2002.05.24.,127.8445,38.21276,0.021441,강원도,화천군
102,북한강,10744,1010,춘천댐,1587.449,101006,화천댐,152.2,aws,680,평화,2002.05.24.,127.8445,38.21276,0.177422,강원도,화천군
102,북한강,10744,1010,춘천댐,1587.449,101007,화천댐하류,76.6,aws,680,평화,2002.05.24.,127.8445,38.21276,0.060677,강원도,화천군
102,북한강,10744,1009,평화의댐,940.45,100902,금성천하류,344.8,aws,681,원동,2002.06.14.,127.8116,38.24378,0.027629,강원도,화천군
102,북한강,10744,1009,평화의댐,940.45,100903,평화의댐,247.3,aws,681,원동,2002.06.14.,127.8116,38.24378,0.413625,강원도,화천군
102,북한강,10744,1009,평화의댐,940.45,100904,평화의댐하류,103.9,aws,681,원동,2002.06.14.,127.8116,38.24378,0.01049,강원도,화천군
102,북한강,10744,1010,춘천댐,1587.449,101007,화천댐하류,76.6,aws,681,원동,2002.06.14.,127.8116,38.24378,0.189772,강원도,화천군
102,북한강,10744,1008,금강산댐,2384.679,100801,신명리댐,239.3,aws,682,임남,2002.06.14.,127.8647,38.2806,0.999305,강원도,양구군
102,북한강,10744,1008,금강산댐,2384.679,100802,신명리댐하류,330.5,aws,682,임남,2002.06.14.,127.8647,38.2806,0.453258,강원도,양구군
102,북한강,10744,1008,금강산댐,2384.679,100805,창도군,174.4,aws,682,임남,2002.06.14.,127.8647,38.2806,0.543858,강원도,양구군
102,북한강,10744,1008,금강산댐,2384.679,100806,금강산댐상류,187.9,aws,682,임남,2002.06.14.,127.8647,38.2806,0.743974,강원도,양구군
102,북한강,10744,1008,금강산댐,2384.679,100807,가성리하천,104.8,aws,682,임남,2002.06.14.,127.8647,38.2806,0.238174,강원도,양구군
102,북한강,10744,1008,금강산댐,2384.679,100808,현리하천,119.4,aws,682,임남,2002.06.14.,127.8647,38.2806,1,강원도,양구군
102,북한강,10744,1008,금강산댐,2384.679,100809,동금강천상류,191.1,aws,682,임남,2002.06.14.,127.8647,38.2806,0.523606,강원도,양구군
102,북한강,10744,1008,금강산댐,2384.679,100810,초거리하천,231.6,aws,682,임남,2002.06.14.,127.8647,38.2806,0.101388,강원도,양구군
102,북한강,10744,1008,금강산댐,2384.679,100811,동금강천하류,104.2,aws,682,임남,2002.06.14.,127.8647,38.2806,0.977657,강원도,양구군
102,북한강,10744,1008,금강산댐,2384.679,100812,금강천,198.8,aws,682,임남,2002.06.14.,127.8647,38.2806,0.902734,강원도,양구군
102,북한강,10744,1008,금강산댐,2384.679,100813,금강산댐,103,aws,682,임남,2002.06.14.,127.8647,38.2806,0.915415,강원도,양구군
102,북한강,10744,1009,평화의댐,940.45,100903,평화의댐,247.3,aws,682,임남,2002.06.14.,127.8647,38.2806,0.449162,강원도,양구군
102,북한강,10744,1009,평화의댐,940.45,100904,평화의댐하류,103.9,aws,682,임남,2002.06.14.,127.8647,38.2806,0.312943,강원도,양구군
102,북한강,10744,1010,춘천댐,1587.449,101001,수입천상류,94.7,aws,682,임남,2002.06.14.,127.8647,38.2806,0.368144,강원도,양구군
102,북한강,10744,1010,춘천댐,1587.449,101003,수입천하류,120.1,aws,682,임남,2002.06.14.,127.8647,38.2806,4.39E-04,강원도,양구군
401,섬진강,4916,4004,순창,431.2399,400403,옥과천,132.1,aws,687,석곡,2019.04.19.,127.2527,35.1262,0.038155,전라남도,곡성군
401,섬진강,4916,4007,주암댐,1029.52,400704,동복댐,192.3,aws,687,석곡,2019.04.19.,127.2527,35.1262,0.07921,전라남도,곡성군
401,섬진강,4916,4007,주암댐,1029.52,400705,동복천,188.3,aws,687,석곡,2019.04.19.,127.2527,35.1262,0.175176,전라남도,곡성군
401,섬진강,4916,4007,주암댐,1029.52,400706,송광천,77.5,aws,687,석곡,2019.04.19.,127.2527,35.1262,0.006208,전라남도,곡성군
401,섬진강,4916,4007,주암댐,1029.52,400707,주암댐,99.8,aws,687,석곡,2019.04.19.,127.2527,35.1262,0.46977,전라남도,곡성군
401,섬진강,4916,4008,보성강,283.7799,400801,주암댐하류,185.9,aws,687,석곡,2019.04.19.,127.2527,35.1262,0.882484,전라남도,곡성군
401,섬진강,4916,4008,보성강,283.7799,400802,보성강하류,97.7,aws,687,석곡,2019.04.19.,127.2527,35.1262,0.513146,전라남도,곡성군
501,영산강,3470,5001,영산강상류,714.7999,500102,오례천,59.2,aws,688,봉산,2014.12.10.,126.9391,35.26877,0.01234,전라남도,담양군
501,영산강,3470,5001,영산강상류,714.7999,500103,영산강상류,130.3,aws,688,봉산,2014.12.10.,126.9391,35.26877,0.138006,전라남도,담양군
501,영산강,3470,5001,영산강상류,714.7999,500104,광주댐,43.6,aws,688,봉산,2014.12.10.,126.9391,35.26877,0.003275,전라남도,담양군
501,영산강,3470,5001,영산강상류,714.7999,500105,증암천,105.3,aws,688,봉산,2014.12.10.,126.9391,35.26877,0.512465,전라남도,담양군
501,영산강,3470,5001,영산강상류,714.7999,500106,광주수위표,105.8,aws,688,봉산,2014.12.10.,126.9391,35.26877,0.387597,전라남도,담양군
501,영산강,3470,5002,황룡강,565.0399,500201,장성댐,122.9,aws,688,봉산,2014.12.10.,126.9391,35.26877,0.069659,전라남도,담양군
501,영산강,3470,5002,황룡강,565.0399,500202,황룡강중류,163.6,aws,688,봉산,2014.12.10.,126.9391,35.26877,4.30E-05,전라남도,담양군
501,영산강,3470,5001,영산강상류,714.7999,500107,광주천,112.8,aws,689,광주남구,2018.10.19.,126.8985,35.10081,0.070178,광주광역시,남구
501,영산강,3470,5003,지석천,663.9799,500303,화순천,127.7,aws,689,광주남구,2018.10.19.,126.8985,35.10081,0.003912,광주광역시,남구
501,영산강,3470,5003,지석천,663.9799,500306,남평수위표,93.7,aws,689,광주남구,2018.10.19.,126.8985,35.10081,0.345632,광주광역시,남구
501,영산강,3470,5003,지석천,663.9799,500307,지석천,82.9,aws,689,광주남구,2018.10.19.,126.8985,35.10081,0.433761,광주광역시,남구
401,섬진강,4916,4004,순창,431.2399,400401,경천합류전,68.9,aws,690,풍산,2010.11.30.,127.1394,35.33612,0.077123,전라북도,순창군
401,섬진강,4916,4004,순창,431.2399,400402,경천,133.6,aws,690,풍산,2010.11.30.,127.1394,35.33612,0.320675,전라북도,순창군
401,섬진강,4916,4004,순창,431.2399,400403,옥과천,132.1,aws,690,풍산,2010.11.30.,127.1394,35.33612,0.059206,전라북도,순창군
401,섬진강,4916,4004,순창,431.2399,400404,요천합류전,96.3,aws,690,풍산,2010.11.30.,127.1394,35.33612,0.264953,전라북도,순창군
501,영산강,3470,5001,영산강상류,714.7999,500102,오례천,59.2,aws,690,풍산,2010.11.30.,127.1394,35.33612,0.019546,전라북도,순창군
501,영산강,3470,5001,영산강상류,714.7999,500103,영산강상류,130.3,aws,690,풍산,2010.11.30.,127.1394,35.33612,0.003433,전라북도,순창군
301,금강,9906,3012,금강공주,1843.729,301206,유구천,282.6,aws,691,정산,2002.12.23.,126.9586,36.3824,0.008128,충청남도,청양군
301,금강,9906,3012,금강공주,1843.729,301207,어천합류후,127.9,aws,691,정산,2002.12.23.,126.9586,36.3824,0.525225,충청남도,청양군
301,금강,9906,3012,금강공주,1843.729,301208,백제보,166.8,aws,691,정산,2002.12.23.,126.9586,36.3824,0.951683,충청남도,청양군
301,금강,9906,3012,금강공주,1843.729,301209,지천상류,169.8,aws,691,정산,2002.12.23.,126.9586,36.3824,0.045151,충청남도,청양군
301,금강,9906,3012,금강공주,1843.729,301210,지천합류후,80.8,aws,691,정산,2002.12.23.,126.9586,36.3824,0.351845,충청남도,청양군
301,금강,9906,3012,금강공주,1843.729,301213,석성천,152.1,aws,691,정산,2002.12.23.,126.9586,36.3824,0.071911,충청남도,청양군
104,임진강,8140,1021,임진강상류,2072.709,102105,역곡천합류후,244.8,aws,692,백학,2002.12.16.,126.9244,38.0404,0.170301,경기도,연천군
104,임진강,8140,1021,임진강상류,2072.709,102108,군남홍수조절지,182.9,aws,692,백학,2002.12.16.,126.9244,38.0404,0.281342,경기도,연천군
104,임진강,8140,1021,임진강상류,2072.709,102109,한탄강합류후,75.2,aws,692,백학,2002.12.16.,126.9244,38.0404,0.321834,경기도,연천군
104,임진강,8140,1023,임진강하류,1419.209,102301,적성수위표,80.1,aws,692,백학,2002.12.16.,126.9244,38.0404,0.265512,경기도,연천군
104,임진강,8140,1023,임진강하류,1419.209,102302,사미천,457,aws,692,백학,2002.12.16.,126.9244,38.0404,0.57759,경기도,연천군
104,임진강,8140,1023,임진강하류,1419.209,102303,눌노천합류후,157.6,aws,692,백학,2002.12.16.,126.9244,38.0404,0.026042,경기도,연천군
104,임진강,8140,1023,임진강하류,1419.209,102308,사천,215.3,aws,692,백학,2002.12.16.,126.9244,38.0404,0.009634,경기도,연천군
301,금강,9906,3011,미호천,1854.979,301108,미호천중류,112.5,aws,693,오창,2002.12.30.,127.4401,36.7232,0.162024,충청북도,청원구
301,금강,9906,3011,미호천,1854.979,301109,작천보,110,aws,693,오창,2002.12.30.,127.4401,36.7232,0.074096,충청북도,청원구
301,금강,9906,3011,미호천,1854.979,301110,무심천,196.8,aws,693,오창,2002.12.30.,127.4401,36.7232,0.001954,충청북도,청원구
301,금강,9906,3011,미호천,1854.979,301112,병천천하류,220.3,aws,693,오창,2002.12.30.,127.4401,36.7232,0.21185,충청북도,청원구
301,금강,9906,3011,미호천,1854.979,301113,석화수위표,103.9,aws,693,오창,2002.12.30.,127.4401,36.7232,0.166663,충청북도,청원구
311,삽교천,1670,3101,삽교천,1668.39,310101,삽교천상류,212.6,aws,694,원효봉,2002.12.16.,126.6092,36.70434,0.132592,충청남도,예산군
311,삽교천,1670,3101,삽교천,1668.39,310102,구만수위표,101.8,aws,694,원효봉,2002.12.16.,126.6092,36.70434,0.145716,충청남도,예산군
311,삽교천,1670,3101,삽교천,1668.39,310103,삽교천중류,119.8,aws,694,원효봉,2002.12.16.,126.6092,36.70434,0.196669,충청남도,예산군
321,금강서해,2936,3201,대호방조제,685.0599,320102,석문방조제,278.7,aws,694,원효봉,2002.12.16.,126.6092,36.70434,0.119042,충청남도,예산군
321,금강서해,2936,3202,부남방조제,1336.04,320204,간월방조제,492.8,aws,694,원효봉,2002.12.16.,126.6092,36.70434,0.162791,충청남도,예산군
102,북한강,10744,1010,춘천댐,1587.449,101008,화천천,263.5,aws,695,광덕산,2003.02.05.,127.4319,38.11619,0.009976,강원도,화천군
102,북한강,10744,1010,춘천댐,1587.449,101010,지촌천,186.9,aws,695,광덕산,2003.02.05.,127.4319,38.11619,0.109694,강원도,화천군
102,북한강,10744,1013,의암댐,721.7,101305,가평천상류,131.4,aws,695,광덕산,2003.02.05.,127.4319,38.11619,0.008665,강원도,화천군
104,임진강,8140,1022,한탄강,2452.179,102202,화강,447.9,aws,695,광덕산,2003.02.05.,127.4319,38.11619,0.18314,강원도,화천군
104,임진강,8140,1022,한탄강,2452.179,102204,부소천합류후,164.1,aws,695,광덕산,2003.02.05.,127.4319,38.11619,0.05671,강원도,화천군
104,임진강,8140,1022,한탄강,2452.179,102206,영평천상류,115.2,aws,695,광덕산,2003.02.05.,127.4319,38.11619,0.306174,강원도,화천군
101,남한강,12394,1001,남한강상류,2447.85,100101,광동댐,120.7,aws,696,신기,2002.12.24.,129.0861,37.34659,0.12199,강원도,삼척시
131,한강동해,3887,1303,삼척오십천,986.64,130301,삼척오십천상류,160.2,aws,696,신기,2002.12.24.,129.0861,37.34659,0.249585,강원도,삼척시
131,한강동해,3887,1303,삼척오십천,986.64,130302,삼척오십천하류,243.2,aws,696,신기,2002.12.24.,129.0861,37.34659,0.638293,강원도,삼척시
131,한강동해,3887,1303,삼척오십천,986.64,130303,마읍천,205.1,aws,696,신기,2002.12.24.,129.0861,37.34659,0.029393,강원도,삼척시
521,영산강남해,1507,5201,진도,437.4299,520104,조도면,57,aws,697,서거차도,2003.12.26.,125.9181,34.25059,0.149218,전라남도,진도군
531,영산강서해,2125,5302,와탄천,1097.989,530206,양간천,81.5,aws,698,해제,2001.09.15.,126.2851,35.09379,0.574788,전라남도,무안군
531,영산강서해,2125,5302,와탄천,1097.989,530207,지도읍,110.3,aws,698,해제,2001.09.15.,126.2851,35.09379,0.313443,전라남도,무안군
501,영산강,3470,5006,영산강하류,483.63,500602,함평천,85.8,aws,699,무안,2000.09.01.,126.4609,34.98377,0.385209,전라남도,무안군
501,영산강,3470,5006,영산강하류,483.63,500604,영암천합류전,143.9,aws,699,무안,2000.09.01.,126.4609,34.98377,0.390336,전라남도,무안군
501,영산강,3470,5008,영산강하구언,150.71,500802,영산강하구언,73.6,aws,699,무안,2000.09.01.,126.4609,34.98377,0.070901,전라남도,무안군
531,영산강서해,2125,5302,와탄천,1097.989,530206,양간천,81.5,aws,699,무안,2000.09.01.,126.4609,34.98377,0.282887,전라남도,무안군
531,영산강서해,2125,5302,와탄천,1097.989,530208,태봉천,104,aws,699,무안,2000.09.01.,126.4609,34.98377,0.560379,전라남도,무안군
531,영산강서해,2125,5302,와탄천,1097.989,530209,청계천,107.2,aws,699,무안,2000.09.01.,126.4609,34.98377,0.174558,전라남도,무안군
301,금강,9906,3002,용담댐하류,127.72,300201,용담댐하류,127.7,aws,701,무주,1990.05.01.,127.6683,36.00167,0.481098,전라북도,무주군
301,금강,9906,3003,무주남대천,464.0799,300301,무주남대천상류,225,aws,701,무주,1990.05.01.,127.6683,36.00167,5.94E-04,전라북도,무주군
301,금강,9906,3003,무주남대천,464.0799,300302,무주남대천중류,100.4,aws,701,무주,1990.05.01.,127.6683,36.00167,0.631977,전라북도,무주군
301,금강,9906,3003,무주남대천,464.0799,300303,무주남대천하류,138.5,aws,701,무주,1990.05.01.,127.6683,36.00167,0.686951,전라북도,무주군
301,금강,9906,3004,영동천,705.51,300401,봉황천합류후,90,aws,701,무주,1990.05.01.,127.6683,36.00167,0.568391,전라북도,무주군
301,금강,9906,3004,영동천,705.51,300404,호탄수위표,121,aws,701,무주,1990.05.01.,127.6683,36.00167,0.053287,전라북도,무주군
301,금강,9906,3004,영동천,705.51,300405,초강합류후,101.6,aws,701,무주,1990.05.01.,127.6683,36.00167,5.06E-04,전라북도,무주군
331,만경동진,3021,3301,만경강,1405.599,330110,익산천,77.7,aws,702,익산,1990.05.01.,126.9925,35.93806,0.550071,전라북도,익산시
331,만경동진,3021,3301,만경강,1405.599,330111,만경강중류,197.7,aws,702,익산,1990.05.01.,126.9925,35.93806,0.453154,전라북도,익산시
331,만경동진,3021,3301,만경강,1405.599,330112,탑천,146.9,aws,702,익산,1990.05.01.,126.9925,35.93806,0.241626,전라북도,익산시
331,만경동진,3021,3301,만경강,1405.599,330113,만경강하류,179.3,aws,702,익산,1990.05.01.,126.9925,35.93806,0.431463,전라북도,익산시
331,만경동진,3021,3302,동진강,1117.53,330206,원평천,265.9,aws,702,익산,1990.05.01.,126.9925,35.93806,1.00E-05,전라북도,익산시
301,금강,9906,3001,용담댐,930.4299,300101,장계천합류후,116.5,aws,703,진안,1990.05.01.,127.4374,35.76036,0.053532,전라북도,진안군
301,금강,9906,3001,용담댐,930.4299,300104,진안천합류후,82.6,aws,703,진안,1990.05.01.,127.4374,35.76036,0.049387,전라북도,진안군
301,금강,9906,3001,용담댐,930.4299,300105,진안천,89.3,aws,703,진안,1990.05.01.,127.4374,35.76036,0.977387,전라북도,진안군
301,금강,9906,3001,용담댐,930.4299,300106,정자천,143.5,aws,703,진안,1990.05.01.,127.4374,35.76036,0.493908,전라북도,진안군
301,금강,9906,3001,용담댐,930.4299,300108,용담댐,84.8,aws,703,진안,1990.05.01.,127.4374,35.76036,0.032204,전라북도,진안군
331,만경동진,3021,3301,만경강,1405.599,330104,소양천,154.7,aws,703,진안,1990.05.01.,127.4374,35.76036,0.01443,전라북도,진안군
401,섬진강,4916,4001,섬진강댐,763.4699,400101,섬진강상류,121.3,aws,703,진안,1990.05.01.,127.4374,35.76036,0.748464,전라북도,진안군
401,섬진강,4916,4001,섬진강댐,763.4699,400102,세동천,62.2,aws,703,진안,1990.05.01.,127.4374,35.76036,0.982793,전라북도,진안군
401,섬진강,4916,4001,섬진강댐,763.4699,400103,관촌수위표,121.4,aws,703,진안,1990.05.01.,127.4374,35.76036,0.203637,전라북도,진안군
401,섬진강,4916,4003,오수천,370.89,400301,오수천상류,154.5,aws,703,진안,1990.05.01.,127.4374,35.76036,0.001208,전라북도,진안군
331,만경동진,3021,3303,새만금,844.0499,330301,부안댐,57,aws,704,변산,1991.11.08.,126.4775,35.62094,0.201202,전라북도,부안군
531,영산강서해,2125,5301,주진천,511.1099,530101,운산천,126.2,aws,704,변산,1991.11.08.,126.4775,35.62094,0.447093,전라북도,부안군
